,Unnamed: 0,date,id_x,latitude,longitude,place_id,post_id,text,uid,field_1,address,checkins,group_id,lat,lng,title,labels,id_y,stats,main_categorie
3706,980107,1466630779.0,53879045_1836,59.927772999999995,30.343172999999997,11200126,1836.0,"Когда болеешь за Ирландию, но считаешь, что Италия тоже ничего ;)",53879045.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
3707,980108,1466610260.0,1055532_304,59.927772999999995,30.343172999999997,11200126,304.0,,1055532.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
3708,980109,1465672874.0,99680923_5096,59.927772999999995,30.343172999999997,11200126,5096.0,Смотрим футбол Россия-Англия.,99680923.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
3710,980111,1465129448.0,1494999_312,59.927772999999995,30.343172999999997,11200126,312.0,Настя и Гамбургер,1494999.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
3713,980114,1462728709.0,43302027_48,59.927772999999995,30.343172999999997,11200126,48.0,"Петербург - это очень, очень, очень много очень, очень, очень странных людей.",43302027.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
3714,980115,1462043592.0,2143033_3471,59.927772999999995,30.343172999999997,11200126,3471.0,Мимими,2143033.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
3715,980116,1458415638.0,48347437_3073,59.927772999999995,30.343172999999997,11200126,3073.0,,48347437.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
3716,980117,1458347131.0,4285767_173,59.927772999999995,30.343172999999997,11200126,173.0,,4285767.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
3719,980120,1457368664.0,3244574_2726,59.927772999999995,30.343172999999997,11200126,2726.0,,3244574.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
3720,980121,1456506873.0,2186050_5916,59.927772999999995,30.343172999999997,11200126,5916.0,,2186050.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
3721,980122,1456087092.0,4605429_917,59.927772999999995,30.343172999999997,11200126,917.0,"Остановка третья, ирландская!",4605429.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
3723,980124,1455383318.0,5914720_1658,59.927772999999995,30.343172999999997,11200126,1658.0,Есть веский повод отметить??? Питер-Питерчик-Питерушечка?????,5914720.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
3724,980125,1454692800.0,294520012_105,59.927772999999995,30.343172999999997,11200126,105.0,?jummi jummi love for my tommy,294520012.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
