,Unnamed: 0,date,id_x,latitude,longitude,place_id,post_id,text,uid,field_1,address,checkins,group_id,lat,lng,title,labels,id_y,stats,main_categorie
53023,1872778,1444393964.0,14500261_17553,59.865156000000006,30.318154999999997,25340,17553.0,"Для любителей работать над проектами под музыку, как я. Нескучного окончания пятницы! ???",14500261.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
53024,1872779,1443796159.0,2636285_12448,59.865156000000006,30.318154999999997,25340,12448.0,"Здесь истина. Здесь начало. Здесь, в наших бесценных буквах, родилась Армения, моя Армения, без которой я жить не могу...",2636285.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
53025,1872795,1441379532.0,54699056_1920,59.865156000000006,30.318154999999997,25340,1920.0,Когда скучно читать...,54699056.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
53026,1872796,1439032170.0,1040091_6781,59.865156000000006,30.318154999999997,25340,6781.0,Ничего не меняется ???????? @ Российская национальная библиотека,1040091.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
53027,1872797,1438887413.0,304995096_27,59.865156000000006,30.318154999999997,25340,27.0,Пережидаю дождь под крышей Российской национальной библиотеки :) романтика?,304995096.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
53029,1872799,1435168635.0,801299_15288,59.865156000000006,30.318154999999997,25340,15288.0,"Кто приходит книжки читать, а кто-то на крышу? #Крыша #РНБ",801299.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
53030,1872800,1434279345.0,375598_6530,59.865156000000006,30.318154999999997,25340,6530.0,,375598.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
53031,1872821,1433766531.0,20381278_9514,59.865156000000006,30.318154999999997,25340,9514.0,Summertime sadness ??,20381278.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
53032,1872822,1433512242.0,114174777_789,59.865156000000006,30.318154999999997,25340,789.0,"Мы - новое поколение?!  Аххх. Оказывается не только я могу писать диплом слушая параллельно  музыку. <br>Что-то есть в этом, ха?",114174777.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
53033,1872823,1432377519.0,58571022_8460,59.865156000000006,30.318154999999997,25340,8460.0,Ебаная цепь!?норм покатались? @ National Library of Russia,58571022.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
